Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,41.799200% to 58.00%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.1,
Label,,
TIME,CH1,CH1 Peak Detect
-1.10416e-03,0.146,0.142
-1.10400e-03,0.142,0.15
-1.10384e-03,0.142,0.138
-1.10368e-03,0.142,0.15
-1.10352e-03,0.142,0.138
-1.10336e-03,0.142,0.146
-1.10320e-03,0.142,0.138
-1.10304e-03,0.142,0.146
-1.10288e-03,0.142,0.138
-1.10272e-03,0.142,0.146
-1.10256e-03,0.146,0.138
-1.10240e-03,0.146,0.146
-1.10224e-03,0.146,0.142
-1.10208e-03,0.146,0.15
-1.10192e-03,0.146,0.142
-1.10176e-03,0.142,0.15
-1.10160e-03,0.142,0.138
-1.10144e-03,0.142,0.146
-1.10128e-03,0.142,0.138
-1.10112e-03,0.142,0.146
-1.10096e-03,0.142,0.138
-1.10080e-03,0.142,0.146
-1.10064e-03,0.142,0.142
-1.10048e-03,0.146,0.15
-1.10032e-03,0.146,0.142
-1.10016e-03,0.146,0.15
-1.10000e-03,0.15,0.142
-1.09984e-03,0.146,0.15
-1.09968e-03,0.15,0.142
-1.09952e-03,0.146,0.15
-1.09936e-03,0.146,0.142
-1.09920e-03,0.146,0.15
-1.09904e-03,0.146,0.142
-1.09888e-03,0.146,0.15
-1.09872e-03,0.146,0.142
-1.09856e-03,0.142,0.146
-1.09840e-03,0.142,0.138
-1.09824e-03,0.138,0.146
-1.09808e-03,0.138,0.138
-1.09792e-03,0.138,0.146
-1.09776e-03,0.138,0.138
-1.09760e-03,0.138,0.146
-1.09744e-03,0.138,0.134
-1.09728e-03,0.142,0.142
-1.09712e-03,0.142,0.134
-1.09696e-03,0.142,0.146
-1.09680e-03,0.142,0.138
-1.09664e-03,0.138,0.146
-1.09648e-03,0.134,0.138
-1.09632e-03,0.138,0.146
-1.09616e-03,0.138,0.134
-1.09600e-03,0.138,0.142
-1.09584e-03,0.138,0.134
-1.09568e-03,0.138,0.142
-1.09552e-03,0.142,0.134
-1.09536e-03,0.142,0.142
-1.09520e-03,0.142,0.138
-1.09504e-03,0.146,0.146
-1.09488e-03,0.146,0.138
-1.09472e-03,0.146,0.146
-1.09456e-03,0.146,0.142
-1.09440e-03,0.146,0.15
-1.09424e-03,0.142,0.142
-1.09408e-03,0.146,0.15
-1.09392e-03,0.142,0.138
-1.09376e-03,0.142,0.15
-1.09360e-03,0.142,0.138
-1.09344e-03,0.142,0.146
-1.09328e-03,0.146,0.138
-1.09312e-03,0.15,0.146
-1.09296e-03,0.146,0.142
-1.09280e-03,0.146,0.15
-1.09264e-03,0.146,0.142
-1.09248e-03,0.142,0.15
-1.09232e-03,0.142,0.142
-1.09216e-03,0.142,0.15
-1.09200e-03,0.142,0.138
-1.09184e-03,0.142,0.146
-1.09168e-03,0.142,0.138
-1.09152e-03,0.142,0.146
-1.09136e-03,0.142,0.138
-1.09120e-03,0.142,0.146
-1.09104e-03,0.142,0.138
-1.09088e-03,0.142,0.146
-1.09072e-03,0.142,0.138
-1.09056e-03,0.138,0.146
-1.09040e-03,0.142,0.138
-1.09024e-03,0.142,0.146
-1.09008e-03,0.142,0.138
-1.08992e-03,0.142,0.146
-1.08976e-03,0.146,0.138
-1.08960e-03,0.146,0.146
-1.08944e-03,0.142,0.138
-1.08928e-03,0.146,0.146
-1.08912e-03,0.146,0.138
-1.08896e-03,0.15,0.15
-1.08880e-03,0.146,0.142
-1.08864e-03,0.142,0.15
-1.08848e-03,0.142,0.142
-1.08832e-03,0.146,0.15
-1.08816e-03,0.142,0.138
-1.08800e-03,0.142,0.146
-1.08784e-03,0.146,0.138
-1.08768e-03,0.142,0.146
-1.08752e-03,0.146,0.142
-1.08736e-03,0.146,0.15
-1.08720e-03,0.142,0.142
-1.08704e-03,0.142,0.15
-1.08688e-03,0.142,0.138
-1.08672e-03,0.138,0.146
-1.08656e-03,0.138,0.138
-1.08640e-03,0.138,0.146
-1.08624e-03,0.142,0.138
-1.08608e-03,0.142,0.146
-1.08592e-03,0.142,0.138
-1.08576e-03,0.146,0.146
-1.08560e-03,0.146,0.142
-1.08544e-03,0.146,0.146
-1.08528e-03,0.142,0.142
-1.08512e-03,0.142,0.15
-1.08496e-03,0.146,0.142
-1.08480e-03,0.146,0.15
-1.08464e-03,0.142,0.138
-1.08448e-03,0.146,0.15
-1.08432e-03,0.146,0.142
-1.08416e-03,0.146,0.15
-1.08400e-03,0.146,0.142
-1.08384e-03,0.146,0.15
-1.08368e-03,0.146,0.142
-1.08352e-03,0.146,0.15
-1.08336e-03,0.146,0.142
-1.08320e-03,0.146,0.15
-1.08304e-03,0.142,0.142
-1.08288e-03,0.142,0.15
-1.08272e-03,0.142,0.138
-1.08256e-03,0.142,0.146
-1.08240e-03,0.142,0.138
-1.08224e-03,0.142,0.146
-1.08208e-03,0.142,0.138
-1.08192e-03,0.142,0.146
-1.08176e-03,0.146,0.138
-1.08160e-03,0.138,0.146
-1.08144e-03,0.142,0.138
-1.08128e-03,0.142,0.146
-1.08112e-03,0.142,0.138
-1.08096e-03,0.142,0.146
-1.08080e-03,0.138,0.138
-1.08064e-03,0.142,0.146
-1.08048e-03,0.142,0.138
-1.08032e-03,0.142,0.146
-1.08016e-03,0.146,0.138
-1.08000e-03,0.146,0.146
-1.07984e-03,0.142,0.142
-1.07968e-03,0.142,0.146
-1.07952e-03,0.142,0.138
-1.07936e-03,0.138,0.146
-1.07920e-03,0.142,0.138
-1.07904e-03,0.142,0.146
-1.07888e-03,0.142,0.134
-1.07872e-03,0.138,0.146
-1.07856e-03,0.142,0.138
-1.07840e-03,0.142,0.146
-1.07824e-03,0.146,0.138
-1.07808e-03,0.146,0.146
-1.07792e-03,0.146,0.142
-1.07776e-03,0.146,0.15
-1.07760e-03,0.146,0.142
-1.07744e-03,0.146,0.15
-1.07728e-03,0.146,0.142
-1.07712e-03,0.146,0.15
-1.07696e-03,0.142,0.142
-1.07680e-03,0.142,0.15
-1.07664e-03,0.146,0.138
-1.07648e-03,0.146,0.146
-1.07632e-03,0.142,0.142
-1.07616e-03,0.146,0.15
-1.07600e-03,0.146,0.142
-1.07584e-03,0.142,0.15
-1.07568e-03,0.142,0.142
-1.07552e-03,0.142,0.15
-1.07536e-03,0.138,0.142
-1.07520e-03,0.142,0.15
-1.07504e-03,0.138,0.138
-1.07488e-03,0.142,0.146
-1.07472e-03,0.138,0.138
-1.07456e-03,0.138,0.146
-1.07440e-03,0.138,0.138
-1.07424e-03,0.134,0.146
-1.07408e-03,0.138,0.134
-1.07392e-03,0.138,0.142
-1.07376e-03,0.134,0.134
-1.07360e-03,0.138,0.142
-1.07344e-03,0.138,0.134
-1.07328e-03,0.142,0.146
-1.07312e-03,0.142,0.138
-1.07296e-03,0.146,0.146
-1.07280e-03,0.146,0.138
-1.07264e-03,0.146,0.15
-1.07248e-03,0.146,0.142
-1.07232e-03,0.146,0.15
-1.07216e-03,0.146,0.142
-1.07200e-03,0.142,0.15
-1.07184e-03,0.146,0.142
-1.07168e-03,0.142,0.15
-1.07152e-03,0.142,0.138
-1.07136e-03,0.142,0.146
-1.07120e-03,0.142,0.138
-1.07104e-03,0.138,0.146
-1.07088e-03,0.142,0.134
-1.07072e-03,0.142,0.146
-1.07056e-03,0.142,0.138
-1.07040e-03,0.142,0.146
-1.07024e-03,0.142,0.138
-1.07008e-03,0.142,0.146
-1.06992e-03,0.138,0.138
-1.06976e-03,0.138,0.146
-1.06960e-03,0.138,0.134
-1.06944e-03,0.138,0.146
-1.06928e-03,0.138,0.134
-1.06912e-03,0.142,0.142
-1.06896e-03,0.138,0.134
-1.06880e-03,0.142,0.142
-1.06864e-03,0.142,0.138
-1.06848e-03,0.146,0.146
-1.06832e-03,0.146,0.138
-1.06816e-03,0.146,0.15
-1.06800e-03,0.146,0.142
-1.06784e-03,0.146,0.15
-1.06768e-03,0.146,0.142
-1.06752e-03,0.146,0.15
-1.06736e-03,0.142,0.142
-1.06720e-03,0.142,0.15
-1.06704e-03,0.138,0.138
-1.06688e-03,0.138,0.146
-1.06672e-03,0.138,0.134
-1.06656e-03,0.146,0.142
-1.06640e-03,0.142,0.134
-1.06624e-03,0.146,0.146
-1.06608e-03,0.146,0.138
-1.06592e-03,0.142,0.15
-1.06576e-03,0.142,0.142
-1.06560e-03,0.142,0.15
-1.06544e-03,0.138,0.138
-1.06528e-03,0.142,0.146
-1.06512e-03,0.138,0.138
-1.06496e-03,0.138,0.146
-1.06480e-03,0.138,0.134
-1.06464e-03,0.138,0.146
-1.06448e-03,0.138,0.134
-1.06432e-03,0.138,0.142
-1.06416e-03,0.138,0.134
-1.06400e-03,0.138,0.142
-1.06384e-03,0.138,0.134
-1.06368e-03,0.138,0.142
-1.06352e-03,0.138,0.134
-1.06336e-03,0.138,0.142
-1.06320e-03,0.138,0.134
-1.06304e-03,0.138,0.146
-1.06288e-03,0.142,0.134
-1.06272e-03,0.138,0.142
-1.06256e-03,0.142,0.138
-1.06240e-03,0.146,0.146
-1.06224e-03,0.142,0.138
-1.06208e-03,0.146,0.146
-1.06192e-03,0.142,0.138
-1.06176e-03,0.142,0.146
-1.06160e-03,0.142,0.138
-1.06144e-03,0.138,0.146
-1.06128e-03,0.138,0.138
-1.06112e-03,0.138,0.146
-1.06096e-03,0.138,0.134
-1.06080e-03,0.138,0.146
-1.06064e-03,0.142,0.134
-1.06048e-03,0.138,0.142
-1.06032e-03,0.138,0.134
-1.06016e-03,0.142,0.142
-1.06000e-03,0.142,0.138
-1.05984e-03,0.142,0.146
-1.05968e-03,0.142,0.138
-1.05952e-03,0.142,0.146
-1.05936e-03,0.138,0.138
-1.05920e-03,0.142,0.146
-1.05904e-03,0.138,0.134
-1.05888e-03,0.138,0.146
-1.05872e-03,0.134,0.134
-1.05856e-03,0.134,0.142
-1.05840e-03,0.138,0.134
-1.05824e-03,0.138,0.142
-1.05808e-03,0.138,0.134
-1.05792e-03,0.138,0.142
-1.05776e-03,0.138,0.134
-1.05760e-03,0.138,0.142
-1.05744e-03,0.142,0.138
-1.05728e-03,0.138,0.146
-1.05712e-03,0.138,0.138
-1.05696e-03,0.142,0.146
-1.05680e-03,0.142,0.138
-1.05664e-03,0.138,0.146
-1.05648e-03,0.138,0.134
-1.05632e-03,0.142,0.146
-1.05616e-03,0.138,0.138
-1.05600e-03,0.138,0.142
-1.05584e-03,0.142,0.134
-1.05568e-03,0.138,0.142
-1.05552e-03,0.142,0.138
-1.05536e-03,0.142,0.142
-1.05520e-03,0.142,0.138
-1.05504e-03,0.142,0.146
-1.05488e-03,0.142,0.138
-1.05472e-03,0.142,0.146
-1.05456e-03,0.142,0.138
-1.05440e-03,0.138,0.146
-1.05424e-03,0.142,0.138
-1.05408e-03,0.138,0.146
-1.05392e-03,0.134,0.134
-1.05376e-03,0.138,0.146
-1.05360e-03,0.138,0.134
-1.05344e-03,0.134,0.142
-1.05328e-03,0.138,0.134
-1.05312e-03,0.138,0.142
-1.05296e-03,0.138,0.134
-1.05280e-03,0.138,0.142
-1.05264e-03,0.138,0.134
-1.05248e-03,0.142,0.142
-1.05232e-03,0.142,0.138
-1.05216e-03,0.138,0.142
-1.05200e-03,0.142,0.138
-1.05184e-03,0.142,0.146
-1.05168e-03,0.142,0.138
-1.05152e-03,0.142,0.146
-1.05136e-03,0.142,0.138
-1.05120e-03,0.142,0.146
-1.05104e-03,0.142,0.138
-1.05088e-03,0.142,0.146
-1.05072e-03,0.138,0.138
-1.05056e-03,0.142,0.146
-1.05040e-03,0.138,0.138
-1.05024e-03,0.138,0.146
-1.05008e-03,0.138,0.138
-1.04992e-03,0.138,0.142
-1.04976e-03,0.142,0.134
-1.04960e-03,0.142,0.142
-1.04944e-03,0.142,0.134
-1.04928e-03,0.142,0.142
-1.04912e-03,0.142,0.138
-1.04896e-03,0.142,0.146
-1.04880e-03,0.138,0.138
-1.04864e-03,0.138,0.146
-1.04848e-03,0.138,0.138
-1.04832e-03,0.138,0.142
-1.04816e-03,0.138,0.134
-1.04800e-03,0.142,0.142
-1.04784e-03,0.138,0.138
-1.04768e-03,0.138,0.146
-1.04752e-03,0.142,0.138
-1.04736e-03,0.142,0.146
-1.04720e-03,0.142,0.138
-1.04704e-03,0.142,0.146
-1.04688e-03,0.142,0.138
-1.04672e-03,0.142,0.146
-1.04656e-03,0.146,0.138
-1.04640e-03,0.142,0.146
-1.04624e-03,0.138,0.138
-1.04608e-03,0.142,0.146
-1.04592e-03,0.142,0.138
-1.04576e-03,0.142,0.146
-1.04560e-03,0.142,0.138
-1.04544e-03,0.142,0.146
-1.04528e-03,0.138,0.138
-1.04512e-03,0.138,0.146
-1.04496e-03,0.142,0.134
-1.04480e-03,0.138,0.146
-1.04464e-03,0.138,0.134
-1.04448e-03,0.138,0.142
-1.04432e-03,0.138,0.134
-1.04416e-03,0.138,0.142
-1.04400e-03,0.138,0.134
-1.04384e-03,0.142,0.142
-1.04368e-03,0.138,0.138
-1.04352e-03,0.138,0.146
-1.04336e-03,0.138,0.138
-1.04320e-03,0.138,0.146
-1.04304e-03,0.138,0.134
-1.04288e-03,0.138,0.142
-1.04272e-03,0.138,0.134
-1.04256e-03,0.138,0.142
-1.04240e-03,0.138,0.134
-1.04224e-03,0.138,0.142
-1.04208e-03,0.138,0.134
-1.04192e-03,0.142,0.142
-1.04176e-03,0.142,0.134
-1.04160e-03,0.142,0.142
-1.04144e-03,0.146,0.138
-1.04128e-03,0.142,0.146
-1.04112e-03,0.142,0.138
-1.04096e-03,0.138,0.146
-1.04080e-03,0.138,0.138
-1.04064e-03,0.138,0.146
-1.04048e-03,0.138,0.138
-1.04032e-03,0.142,0.146
-1.04016e-03,0.142,0.134
-1.04000e-03,0.142,0.146
-1.03984e-03,0.142,0.138
-1.03968e-03,0.142,0.146
-1.03952e-03,0.138,0.138
-1.03936e-03,0.138,0.146
-1.03920e-03,0.138,0.138
-1.03904e-03,0.138,0.146
-1.03888e-03,0.138,0.134
-1.03872e-03,0.138,0.142
-1.03856e-03,0.138,0.134
-1.03840e-03,0.134,0.142
-1.03824e-03,0.138,0.134
-1.03808e-03,0.138,0.142
-1.03792e-03,0.138,0.134
-1.03776e-03,0.138,0.142
-1.03760e-03,0.138,0.134
-1.03744e-03,0.138,0.142
-1.03728e-03,0.138,0.134
-1.03712e-03,0.138,0.142
-1.03696e-03,0.138,0.138
-1.03680e-03,0.138,0.142
-1.03664e-03,0.138,0.134
-1.03648e-03,0.138,0.142
-1.03632e-03,0.134,0.13
-1.03616e-03,0.138,0.142
-1.03600e-03,0.138,0.134
-1.03584e-03,0.138,0.142
-1.03568e-03,0.138,0.134
-1.03552e-03,0.138,0.142
-1.03536e-03,0.138,0.134
-1.03520e-03,0.138,0.142
-1.03504e-03,0.138,0.134
-1.03488e-03,0.138,0.142
-1.03472e-03,0.138,0.134
-1.03456e-03,0.142,0.142
-1.03440e-03,0.138,0.138
-1.03424e-03,0.138,0.146
-1.03408e-03,0.138,0.138
-1.03392e-03,0.138,0.146
-1.03376e-03,0.138,0.134
-1.03360e-03,0.134,0.142
-1.03344e-03,0.134,0.134
-1.03328e-03,0.134,0.142
-1.03312e-03,0.138,0.134
-1.03296e-03,0.138,0.142
-1.03280e-03,0.138,0.134
-1.03264e-03,0.142,0.142
-1.03248e-03,0.138,0.134
-1.03232e-03,0.142,0.142
-1.03216e-03,0.142,0.138
-1.03200e-03,0.138,0.146
-1.03184e-03,0.138,0.138
-1.03168e-03,0.138,0.146
-1.03152e-03,0.138,0.138
-1.03136e-03,0.142,0.142
-1.03120e-03,0.138,0.134
-1.03104e-03,0.142,0.142
-1.03088e-03,0.142,0.138
-1.03072e-03,0.138,0.142
-1.03056e-03,0.138,0.138
-1.03040e-03,0.142,0.146
-1.03024e-03,0.138,0.138
-1.03008e-03,0.142,0.146
-1.02992e-03,0.142,0.138
-1.02976e-03,0.138,0.146
-1.02960e-03,0.142,0.138
-1.02944e-03,0.142,0.146
-1.02928e-03,0.142,0.138
-1.02912e-03,0.138,0.146
-1.02896e-03,0.142,0.138
-1.02880e-03,0.138,0.146
-1.02864e-03,0.138,0.138
-1.02848e-03,0.138,0.146
-1.02832e-03,0.138,0.134
-1.02816e-03,0.142,0.142
-1.02800e-03,0.138,0.134
-1.02784e-03,0.138,0.142
-1.02768e-03,0.138,0.134
-1.02752e-03,0.134,0.146
-1.02736e-03,0.138,0.134
-1.02720e-03,0.138,0.142
-1.02704e-03,0.138,0.134
-1.02688e-03,0.134,0.142
-1.02672e-03,0.138,0.134
-1.02656e-03,0.138,0.142
-1.02640e-03,0.134,0.134
-1.02624e-03,0.134,0.142
-1.02608e-03,0.134,0.134
-1.02592e-03,0.138,0.142
-1.02576e-03,0.138,0.134
-1.02560e-03,0.138,0.142
-1.02544e-03,0.138,0.134
-1.02528e-03,0.142,0.146
-1.02512e-03,0.142,0.138
-1.02496e-03,0.142,0.146
-1.02480e-03,0.142,0.138
-1.02464e-03,0.138,0.146
-1.02448e-03,0.142,0.134
-1.02432e-03,0.138,0.146
-1.02416e-03,0.138,0.138
-1.02400e-03,0.142,0.146
-1.02384e-03,0.138,0.134
-1.02368e-03,0.138,0.142
-1.02352e-03,0.138,0.134
-1.02336e-03,0.138,0.142
-1.02320e-03,0.138,0.134
-1.02304e-03,0.138,0.142
-1.02288e-03,0.138,0.134
-1.02272e-03,0.138,0.142
-1.02256e-03,0.138,0.138
-1.02240e-03,0.134,0.142
-1.02224e-03,0.138,0.134
-1.02208e-03,0.134,0.142
-1.02192e-03,0.142,0.134
-1.02176e-03,0.138,0.142
-1.02160e-03,0.138,0.134
-1.02144e-03,0.142,0.142
-1.02128e-03,0.142,0.134
-1.02112e-03,0.138,0.146
-1.02096e-03,0.142,0.138
-1.02080e-03,0.142,0.146
-1.02064e-03,0.138,0.134
-1.02048e-03,0.142,0.146
-1.02032e-03,0.138,0.134
-1.02016e-03,0.138,0.142
-1.02000e-03,0.138,0.138
-1.01984e-03,0.142,0.146
-1.01968e-03,0.138,0.138
-1.01952e-03,0.138,0.146
-1.01936e-03,0.138,0.134
-1.01920e-03,0.134,0.142
-1.01904e-03,0.138,0.134
-1.01888e-03,0.138,0.142
-1.01872e-03,0.138,0.134
-1.01856e-03,0.138,0.142
-1.01840e-03,0.138,0.134
-1.01824e-03,0.138,0.142
-1.01808e-03,0.138,0.134
-1.01792e-03,0.138,0.142
-1.01776e-03,0.142,0.138
-1.01760e-03,0.138,0.146
-1.01744e-03,0.142,0.138
-1.01728e-03,0.142,0.146
-1.01712e-03,0.142,0.138
-1.01696e-03,0.138,0.146
-1.01680e-03,0.138,0.138
-1.01664e-03,0.138,0.146
-1.01648e-03,0.142,0.138
-1.01632e-03,0.138,0.146
-1.01616e-03,0.138,0.134
-1.01600e-03,0.138,0.142
-1.01584e-03,0.138,0.134
-1.01568e-03,0.138,0.142
-1.01552e-03,0.138,0.134
-1.01536e-03,0.138,0.142
-1.01520e-03,0.142,0.134
-1.01504e-03,0.138,0.142
-1.01488e-03,0.134,0.134
-1.01472e-03,0.138,0.142
-1.01456e-03,0.134,0.134
-1.01440e-03,0.134,0.142
-1.01424e-03,0.134,0.13
-1.01408e-03,0.134,0.142
-1.01392e-03,0.134,0.13
-1.01376e-03,0.134,0.138
-1.01360e-03,0.134,0.13
-1.01344e-03,0.138,0.138
-1.01328e-03,0.138,0.13
-1.01312e-03,0.142,0.138
-1.01296e-03,0.142,0.134
-1.01280e-03,0.146,0.142
-1.01264e-03,0.142,0.138
-1.01248e-03,0.142,0.146
-1.01232e-03,0.142,0.138
-1.01216e-03,0.142,0.146
-1.01200e-03,0.138,0.134
-1.01184e-03,0.134,0.146
-1.01168e-03,0.138,0.134
-1.01152e-03,0.138,0.142
-1.01136e-03,0.138,0.134
-1.01120e-03,0.134,0.142
-1.01104e-03,0.138,0.134
-1.01088e-03,0.138,0.142
-1.01072e-03,0.138,0.138
-1.01056e-03,0.142,0.146
-1.01040e-03,0.138,0.134
-1.01024e-03,0.142,0.142
-1.01008e-03,0.142,0.138
-1.00992e-03,0.138,0.146
-1.00976e-03,0.142,0.138
-1.00960e-03,0.138,0.146
-1.00944e-03,0.138,0.138
-1.00928e-03,0.138,0.146
-1.00912e-03,0.142,0.134
-1.00896e-03,0.138,0.146
-1.00880e-03,0.142,0.134
-1.00864e-03,0.142,0.146
-1.00848e-03,0.142,0.138
-1.00832e-03,0.138,0.146
-1.00816e-03,0.142,0.138
-1.00800e-03,0.138,0.146
-1.00784e-03,0.142,0.134
-1.00768e-03,0.138,0.142
-1.00752e-03,0.138,0.134
-1.00736e-03,0.138,0.142
-1.00720e-03,0.138,0.134
-1.00704e-03,0.138,0.142
-1.00688e-03,0.138,0.134
-1.00672e-03,0.138,0.142
-1.00656e-03,0.138,0.134
-1.00640e-03,0.138,0.142
-1.00624e-03,0.138,0.134
-1.00608e-03,0.134,0.142
-1.00592e-03,0.138,0.134
-1.00576e-03,0.134,0.142
-1.00560e-03,0.134,0.134
-1.00544e-03,0.138,0.142
-1.00528e-03,0.134,0.13
-1.00512e-03,0.134,0.138
-1.00496e-03,0.134,0.13
-1.00480e-03,0.134,0.138
-1.00464e-03,0.138,0.13
-1.00448e-03,0.138,0.138
-1.00432e-03,0.142,0.13
-1.00416e-03,0.142,0.142
-1.00400e-03,0.138,0.134
-1.00384e-03,0.138,0.142
-1.00368e-03,0.134,0.134
-1.00352e-03,0.134,0.142
-1.00336e-03,0.134,0.13
-1.00320e-03,0.134,0.142
-1.00304e-03,0.134,0.13
-1.00288e-03,0.134,0.138
-1.00272e-03,0.138,0.13
-1.00256e-03,0.138,0.138
-1.00240e-03,0.138,0.134
-1.00224e-03,0.134,0.142
-1.00208e-03,0.134,0.134
-1.00192e-03,0.134,0.142
-1.00176e-03,0.138,0.13
-1.00160e-03,0.134,0.142
-1.00144e-03,0.134,0.13
-1.00128e-03,0.138,0.138
-1.00112e-03,0.138,0.134
-1.00096e-03,0.138,0.142
-1.00080e-03,0.142,0.134
-1.00064e-03,0.142,0.142
-1.00048e-03,0.142,0.134
-1.00032e-03,0.142,0.146
-1.00016e-03,0.142,0.138
-1.00000e-03,0.138,0.146
-9.99840e-04,0.142,0.138
-9.99680e-04,0.138,0.146
-9.99520e-04,0.138,0.138
-9.99360e-04,0.142,0.146
-9.99200e-04,0.142,0.138
-9.99040e-04,0.146,0.146
-9.98880e-04,0.146,0.138
-9.98720e-04,0.146,0.146
-9.98560e-04,0.142,0.142
-9.98400e-04,0.142,0.15
-9.98240e-04,0.138,0.142
-9.98080e-04,0.142,0.15
-9.97920e-04,0.142,0.138
-9.97760e-04,0.138,0.146
-9.97600e-04,0.138,0.134
-9.97440e-04,0.138,0.146
-9.97280e-04,0.138,0.134
-9.97120e-04,0.138,0.142
-9.96960e-04,0.138,0.134
-9.96800e-04,0.138,0.142
-9.96640e-04,0.138,0.138
-9.96480e-04,0.138,0.142
-9.96320e-04,0.138,0.134
-9.96160e-04,0.138,0.142
-9.96000e-04,0.138,0.134
-9.95840e-04,0.134,0.142
-9.95680e-04,0.134,0.134
-9.95520e-04,0.138,0.142
-9.95360e-04,0.138,0.134
-9.95200e-04,0.138,0.142
-9.95040e-04,0.138,0.134
-9.94880e-04,0.142,0.142
-9.94720e-04,0.142,0.138
-9.94560e-04,0.138,0.142
-9.94400e-04,0.138,0.134
-9.94240e-04,0.142,0.142
-9.94080e-04,0.138,0.134
-9.93920e-04,0.138,0.142
-9.93760e-04,0.138,0.134
-9.93600e-04,0.138,0.146
-9.93440e-04,0.138,0.134
-9.93280e-04,0.138,0.142
-9.93120e-04,0.138,0.134
-9.92960e-04,0.142,0.142
-9.92800e-04,0.142,0.138
-9.92640e-04,0.146,0.146
-9.92480e-04,0.142,0.142
-9.92320e-04,0.146,0.15
-9.92160e-04,0.142,0.142
-9.92000e-04,0.138,0.146
-9.91840e-04,0.138,0.138
-9.91680e-04,0.138,0.15
-9.91520e-04,0.138,0.138
-9.91360e-04,0.142,0.146
-9.91200e-04,0.142,0.138
-9.91040e-04,0.142,0.15
-9.90880e-04,0.142,0.138
-9.90720e-04,0.142,0.146
-9.90560e-04,0.138,0.134
-9.90400e-04,0.138,0.146
-9.90240e-04,0.142,0.138
-9.90080e-04,0.142,0.142
-9.89920e-04,0.142,0.138
-9.89760e-04,0.138,0.142
-9.89600e-04,0.142,0.138
-9.89440e-04,0.138,0.146
-9.89280e-04,0.142,0.138
-9.89120e-04,0.138,0.142
-9.88960e-04,0.142,0.138
-9.88800e-04,0.138,0.146
-9.88640e-04,0.138,0.134
-9.88480e-04,0.138,0.146
-9.88320e-04,0.138,0.134
-9.88160e-04,0.138,0.142
-9.88000e-04,0.138,0.134
-9.87840e-04,0.142,0.142
-9.87680e-04,0.138,0.134
-9.87520e-04,0.142,0.142
-9.87360e-04,0.142,0.138
-9.87200e-04,0.138,0.142
-9.87040e-04,0.142,0.138
-9.86880e-04,0.142,0.146
-9.86720e-04,0.142,0.138
-9.86560e-04,0.142,0.146
-9.86400e-04,0.142,0.138
-9.86240e-04,0.138,0.146
-9.86080e-04,0.138,0.138
-9.85920e-04,0.138,0.146
-9.85760e-04,0.138,0.138
-9.85600e-04,0.138,0.146
-9.85440e-04,0.138,0.134
-9.85280e-04,0.134,0.142
-9.85120e-04,0.134,0.134
-9.84960e-04,0.134,0.142
-9.84800e-04,0.138,0.134
-9.84640e-04,0.138,0.142
-9.84480e-04,0.138,0.134
-9.84320e-04,0.138,0.142
-9.84160e-04,0.138,0.134
-9.84000e-04,0.142,0.142
-9.83840e-04,0.142,0.138
-9.83680e-04,0.142,0.142
-9.83520e-04,0.138,0.134
-9.83360e-04,0.138,0.146
-9.83200e-04,0.138,0.134
-9.83040e-04,0.138,0.146
-9.82880e-04,0.138,0.134
-9.82720e-04,0.138,0.142
-9.82560e-04,0.134,0.13
-9.82400e-04,0.134,0.138
-9.82240e-04,0.138,0.13
-9.82080e-04,0.138,0.138
-9.81920e-04,0.134,0.13
-9.81760e-04,0.138,0.142
-9.81600e-04,0.142,0.134
-9.81440e-04,0.142,0.142
-9.81280e-04,0.142,0.138
-9.81120e-04,0.142,0.146
-9.80960e-04,0.142,0.138
-9.80800e-04,0.138,0.146
-9.80640e-04,0.142,0.138
-9.80480e-04,0.134,0.146
-9.80320e-04,0.138,0.134
-9.80160e-04,0.138,0.146
-9.80000e-04,0.138,0.134
-9.79840e-04,0.142,0.142
-9.79680e-04,0.138,0.134
-9.79520e-04,0.142,0.146
-9.79360e-04,0.142,0.138
-9.79200e-04,0.142,0.146
-9.79040e-04,0.146,0.138
-9.78880e-04,0.146,0.15
-9.78720e-04,0.142,0.142
-9.78560e-04,0.142,0.15
-9.78400e-04,0.138,0.142
-9.78240e-04,0.142,0.15
-9.78080e-04,0.142,0.138
-9.77920e-04,0.138,0.146
-9.77760e-04,0.138,0.134
-9.77600e-04,0.138,0.146
-9.77440e-04,0.142,0.138
-9.77280e-04,0.138,0.146
-9.77120e-04,0.142,0.138
-9.76960e-04,0.138,0.146
-9.76800e-04,0.142,0.138
-9.76640e-04,0.142,0.146
-9.76480e-04,0.142,0.138
-9.76320e-04,0.142,0.146
-9.76160e-04,0.142,0.138
-9.76000e-04,0.142,0.146
-9.75840e-04,0.146,0.138
-9.75680e-04,0.142,0.146
-9.75520e-04,0.146,0.142
-9.75360e-04,0.142,0.15
-9.75200e-04,0.142,0.138
-9.75040e-04,0.142,0.146
-9.74880e-04,0.138,0.138
-9.74720e-04,0.138,0.146
-9.74560e-04,0.142,0.138
-9.74400e-04,0.138,0.146
