Model,DPO2024B
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
-1.09357e-02,0.480422
-1.09355e-02,0.48025
-1.09354e-02,0.480266
-1.09352e-02,0.480094
-1.09350e-02,0.480484
-1.09349e-02,0.480813
-1.09347e-02,0.480984
-1.09346e-02,0.481297
-1.09344e-02,0.48125
-1.09342e-02,0.480844
-1.09341e-02,0.480797
-1.09339e-02,0.480328
-1.09338e-02,0.479875
-1.09336e-02,0.479891
-1.09334e-02,0.479734
-1.09333e-02,0.479797
-1.09331e-02,0.480297
-1.09330e-02,0.480063
-1.09328e-02,0.480297
-1.09326e-02,0.48025
-1.09325e-02,0.479922
-1.09323e-02,0.480188
-1.09322e-02,0.480094
-1.09320e-02,0.480469
-1.09318e-02,0.480344
-1.09317e-02,0.480156
-1.09315e-02,0.480313
-1.09314e-02,0.479953
-1.09312e-02,0.480375
-1.09310e-02,0.480328
-1.09309e-02,0.480188
-1.09307e-02,0.480547
-1.09306e-02,0.480516
-1.09304e-02,0.480313
-1.09302e-02,0.479438
-1.09301e-02,0.479438
-1.09299e-02,0.479109
-1.09298e-02,0.479125
-1.09296e-02,0.479297
-1.09294e-02,0.479328
-1.09293e-02,0.479688
-1.09291e-02,0.480406
-1.09290e-02,0.480469
-1.09288e-02,0.480734
-1.09286e-02,0.481031
-1.09285e-02,0.480625
-1.09283e-02,0.480906
-1.09282e-02,0.480844
-1.09280e-02,0.480531
-1.09278e-02,0.48025
-1.09277e-02,0.480031
-1.09275e-02,0.479891
-1.09274e-02,0.479891
-1.09272e-02,0.480063
-1.09270e-02,0.480031
-1.09269e-02,0.480203
-1.09267e-02,0.480328
-1.09266e-02,0.480344
-1.09264e-02,0.480203
-1.09262e-02,0.480266
-1.09261e-02,0.480172
-1.09259e-02,0.479984
-1.09258e-02,0.479766
-1.09256e-02,0.479609
-1.09254e-02,0.4795
-1.09253e-02,0.479141
-1.09251e-02,0.479297
-1.09250e-02,0.478969
-1.09248e-02,0.479125
-1.09246e-02,0.479594
-1.09245e-02,0.479594
-1.09243e-02,0.479891
-1.09242e-02,0.479844
-1.09240e-02,0.480375
-1.09238e-02,0.480438
-1.09237e-02,0.480438
-1.09235e-02,0.480484
-1.09234e-02,0.479906
-1.09232e-02,0.480094
-1.09230e-02,0.480063
-1.09229e-02,0.47975
-1.09227e-02,0.479703
-1.09226e-02,0.479359
-1.09224e-02,0.479609
-1.09222e-02,0.479625
-1.09221e-02,0.47975
-1.09219e-02,0.479703
-1.09218e-02,0.479516
-1.09216e-02,0.479922
-1.09214e-02,0.479719
-1.09213e-02,0.480031
-1.09211e-02,0.480359
-1.09210e-02,0.480547
-1.09208e-02,0.481078
-1.09206e-02,0.481484
-1.09205e-02,0.481484
-1.09203e-02,0.481297
-1.09202e-02,0.480797
-1.09200e-02,0.480813
-1.09198e-02,0.480656
-1.09197e-02,0.480891
-1.09195e-02,0.4805
-1.09194e-02,0.480547
-1.09192e-02,0.480828
-1.09190e-02,0.481297
-1.09189e-02,0.481109
-1.09187e-02,0.481516
-1.09186e-02,0.481578
-1.09184e-02,0.481328
-1.09182e-02,0.480813
-1.09181e-02,0.479828
-1.09179e-02,0.479453
-1.09178e-02,0.479078
-1.09176e-02,0.478578
-1.09174e-02,0.478172
-1.09173e-02,0.478328
-1.09171e-02,0.478719
-1.09170e-02,0.479438
-1.09168e-02,0.480016
-1.09166e-02,0.480391
-1.09165e-02,0.481344
-1.09163e-02,0.481328
-1.09162e-02,0.481719
-1.09160e-02,0.481578
-1.09158e-02,0.481313
-1.09157e-02,0.480703
-1.09155e-02,0.480594
-1.09154e-02,0.480297
-1.09152e-02,0.480469
-1.09150e-02,0.480578
-1.09149e-02,0.480109
-1.09147e-02,0.480766
-1.09146e-02,0.480797
-1.09144e-02,0.480797
-1.09142e-02,0.480641
-1.09141e-02,0.480453
-1.09139e-02,0.480109
-1.09138e-02,0.480484
-1.09136e-02,0.480516
-1.09134e-02,0.479922
-1.09133e-02,0.479484
-1.09131e-02,0.480016
-1.09130e-02,0.479719
-1.09128e-02,0.479891
-1.09126e-02,0.480125
-1.09125e-02,0.480313
-1.09123e-02,0.480297
-1.09122e-02,0.480719
-1.09120e-02,0.480578
-1.09118e-02,0.480578
-1.09117e-02,0.480656
-1.09115e-02,0.480531
-1.09114e-02,0.480188
-1.09112e-02,0.480688
-1.09110e-02,0.480844
-1.09109e-02,0.480781
-1.09107e-02,0.480641
-1.09106e-02,0.480859
-1.09104e-02,0.480984
-1.09102e-02,0.480984
-1.09101e-02,0.480891
-1.09099e-02,0.480328
-1.09098e-02,0.480406
-1.09096e-02,0.480219
-1.09094e-02,0.480156
-1.09093e-02,0.479984
-1.09091e-02,0.480109
-1.09090e-02,0.48
-1.09088e-02,0.480391
-1.09086e-02,0.480391
-1.09085e-02,0.480875
-1.09083e-02,0.481328
-1.09082e-02,0.481391
-1.09080e-02,0.481406
-1.09078e-02,0.481109
-1.09077e-02,0.480922
-1.09075e-02,0.480609
-1.09074e-02,0.480141
-1.09072e-02,0.479938
-1.09070e-02,0.479594
-1.09069e-02,0.479578
-1.09067e-02,0.479422
-1.09066e-02,0.479422
-1.09064e-02,0.479578
-1.09062e-02,0.480031
-1.09061e-02,0.480094
-1.09059e-02,0.479844
-1.09058e-02,0.479969
-1.09056e-02,0.479828
-1.09054e-02,0.479781
-1.09053e-02,0.479938
-1.09051e-02,0.480063
-1.09050e-02,0.48
-1.09048e-02,0.479766
-1.09046e-02,0.480141
-1.09045e-02,0.480172
-1.09043e-02,0.480516
-1.09042e-02,0.480922
-1.09040e-02,0.480984
-1.09038e-02,0.481078
-1.09037e-02,0.481203
-1.09035e-02,0.481438
-1.09034e-02,0.481484
-1.09032e-02,0.481422
-1.09030e-02,0.481063
-1.09029e-02,0.481125
-1.09027e-02,0.481016
-1.09026e-02,0.481016
-1.09024e-02,0.480563
-1.09022e-02,0.480547
-1.09021e-02,0.48025
-1.09019e-02,0.480297
-1.09018e-02,0.480156
-1.09016e-02,0.480188
-1.09014e-02,0.480375
-1.09013e-02,0.480125
-1.09011e-02,0.480094
-1.09010e-02,0.479719
-1.09008e-02,0.479688
-1.09006e-02,0.480266
-1.09005e-02,0.480297
-1.09003e-02,0.480797
-1.09002e-02,0.48025
-1.09000e-02,0.481125
-1.08998e-02,0.481094
-1.08997e-02,0.481125
-1.08995e-02,0.481219
-1.08994e-02,0.481547
-1.08992e-02,0.481219
-1.08990e-02,0.481125
-1.08989e-02,0.481594
-1.08987e-02,0.481375
-1.08986e-02,0.481375
-1.08984e-02,0.481656
-1.08982e-02,0.481359
-1.08981e-02,0.481438
-1.08979e-02,0.481328
-1.08978e-02,0.481172
-1.08976e-02,0.480969
-1.08974e-02,0.480953
-1.08973e-02,0.480672
-1.08971e-02,0.480359
-1.08970e-02,0.480188
-1.08968e-02,0.480375
-1.08966e-02,0.480234
-1.08965e-02,0.480266
-1.08963e-02,0.480078
-1.08962e-02,0.480156
-1.08960e-02,0.480109
-1.08958e-02,0.480516
-1.08957e-02,0.480547
-1.08955e-02,0.480516
-1.08954e-02,0.480375
-1.08952e-02,0.480313
-1.08950e-02,0.480328
-1.08949e-02,0.480469
-1.08947e-02,0.480391
-1.08946e-02,0.480359
-1.08944e-02,0.480031
-1.08942e-02,0.479984
-1.08941e-02,0.480063
-1.08939e-02,0.480078
-1.08938e-02,0.479953
-1.08936e-02,0.479984
-1.08934e-02,0.480188
-1.08933e-02,0.480375
-1.08931e-02,0.480594
-1.08930e-02,0.480844
-1.08928e-02,0.48075
-1.08926e-02,0.481359
-1.08925e-02,0.481219
-1.08923e-02,0.481531
-1.08922e-02,0.481406
-1.08920e-02,0.481484
-1.08918e-02,0.481438
-1.08917e-02,0.481516
-1.08915e-02,0.480813
-1.08914e-02,0.480859
-1.08912e-02,0.480719
-1.08910e-02,0.480797
-1.08909e-02,0.481016
-1.08907e-02,0.481188
-1.08906e-02,0.481047
-1.08904e-02,0.480953
-1.08902e-02,0.481031
-1.08901e-02,0.480719
-1.08899e-02,0.480578
-1.08898e-02,0.480375
-1.08896e-02,0.480547
-1.08894e-02,0.480391
-1.08893e-02,0.480172
-1.08891e-02,0.480328
-1.08890e-02,0.480609
-1.08888e-02,0.480859
-1.08886e-02,0.481094
-1.08885e-02,0.481313
-1.08883e-02,0.481594
-1.08882e-02,0.481469
-1.08880e-02,0.4815
-1.08878e-02,0.481313
-1.08877e-02,0.481234
-1.08875e-02,0.480844
-1.08874e-02,0.480688
-1.08872e-02,0.480625
-1.08870e-02,0.481156
-1.08869e-02,0.480656
-1.08867e-02,0.480688
-1.08866e-02,0.480922
-1.08864e-02,0.481063
-1.08862e-02,0.481094
-1.08861e-02,0.480688
-1.08859e-02,0.480859
-1.08858e-02,0.480578
-1.08856e-02,0.480672
-1.08854e-02,0.480188
-1.08853e-02,0.480438
-1.08851e-02,0.480188
-1.08850e-02,0.480547
-1.08848e-02,0.480859
-1.08846e-02,0.481219
-1.08845e-02,0.4815
-1.08843e-02,0.481531
-1.08842e-02,0.481422
-1.08840e-02,0.481328
-1.08838e-02,0.481234
-1.08837e-02,0.481313
-1.08835e-02,0.481266
-1.08834e-02,0.480875
-1.08832e-02,0.480453
-1.08830e-02,0.480188
-1.08829e-02,0.480266
-1.08827e-02,0.480156
-1.08826e-02,0.4805
-1.08824e-02,0.480734
-1.08822e-02,0.480656
-1.08821e-02,0.480766
-1.08819e-02,0.480328
-1.08818e-02,0.480281
-1.08816e-02,0.4805
-1.08814e-02,0.480063
-1.08813e-02,0.479469
-1.08811e-02,0.479547
-1.08810e-02,0.47975
-1.08808e-02,0.480063
-1.08806e-02,0.480047
-1.08805e-02,0.48
-1.08803e-02,0.480453
-1.08802e-02,0.480609
-1.08800e-02,0.480828
-1.08798e-02,0.480813
-1.08797e-02,0.480891
-1.08795e-02,0.481438
-1.08794e-02,0.480813
-1.08792e-02,0.480625
-1.08790e-02,0.480641
-1.08789e-02,0.480703
-1.08787e-02,0.480594
-1.08786e-02,0.480469
-1.08784e-02,0.481047
-1.08782e-02,0.48125
-1.08781e-02,0.480984
-1.08779e-02,0.481219
-1.08778e-02,0.481109
-1.08776e-02,0.481109
-1.08774e-02,0.480922
-1.08773e-02,0.480984
-1.08771e-02,0.480531
-1.08770e-02,0.480266
-1.08768e-02,0.480063
-1.08766e-02,0.479875
-1.08765e-02,0.479578
-1.08763e-02,0.479328
-1.08762e-02,0.479234
-1.08760e-02,0.479359
-1.08758e-02,0.479859
-1.08757e-02,0.480563
-1.08755e-02,0.480703
-1.08754e-02,0.480656
-1.08752e-02,0.480922
-1.08750e-02,0.481156
-1.08749e-02,0.48125
-1.08747e-02,0.481281
-1.08746e-02,0.4815
-1.08744e-02,0.481266
-1.08742e-02,0.481125
-1.08741e-02,0.480375
-1.08739e-02,0.480297
-1.08738e-02,0.480063
-1.08736e-02,0.479984
-1.08734e-02,0.480188
-1.08733e-02,0.480438
-1.08731e-02,0.480547
-1.08730e-02,0.480719
-1.08728e-02,0.480953
-1.08726e-02,0.480688
-1.08725e-02,0.480875
-1.08723e-02,0.480703
-1.08722e-02,0.480844
-1.08720e-02,0.480922
-1.08718e-02,0.480719
-1.08717e-02,0.480703
-1.08715e-02,0.480672
-1.08714e-02,0.48075
-1.08712e-02,0.480734
-1.08710e-02,0.480891
-1.08709e-02,0.481344
-1.08707e-02,0.481344
-1.08706e-02,0.481547
-1.08704e-02,0.481297
-1.08702e-02,0.481453
-1.08701e-02,0.481344
-1.08699e-02,0.480594
-1.08698e-02,0.480313
-1.08696e-02,0.480094
-1.08694e-02,0.479484
-1.08693e-02,0.479469
-1.08691e-02,0.47975
-1.08690e-02,0.479719
-1.08688e-02,0.479531
-1.08686e-02,0.480109
-1.08685e-02,0.480438
-1.08683e-02,0.480828
-1.08682e-02,0.480875
-1.08680e-02,0.48075
-1.08678e-02,0.480297
-1.08677e-02,0.480047
-1.08675e-02,0.480453
-1.08674e-02,0.479563
-1.08672e-02,0.479766
-1.08670e-02,0.479813
-1.08669e-02,0.480391
-1.08667e-02,0.480688
-1.08666e-02,0.480844
-1.08664e-02,0.480844
-1.08662e-02,0.480938
-1.08661e-02,0.481047
-1.08659e-02,0.480813
-1.08658e-02,0.480813
-1.08656e-02,0.480781
-1.08654e-02,0.480547
-1.08653e-02,0.480172
-1.08651e-02,0.479984
-1.08650e-02,0.479813
-1.08648e-02,0.480203
-1.08646e-02,0.480172
-1.08645e-02,0.480203
-1.08643e-02,0.480531
-1.08642e-02,0.480953
-1.08640e-02,0.481078
-1.08638e-02,0.481266
-1.08637e-02,0.481391
-1.08635e-02,0.481
-1.08634e-02,0.480703
-1.08632e-02,0.480391
-1.08630e-02,0.480438
-1.08629e-02,0.480453
-1.08627e-02,0.480516
-1.08626e-02,0.4805
-1.08624e-02,0.480813
-1.08622e-02,0.481219
-1.08621e-02,0.481219
-1.08619e-02,0.480953
-1.08618e-02,0.481359
-1.08616e-02,0.481031
-1.08614e-02,0.481328
-1.08613e-02,0.48125
-1.08611e-02,0.480766
-1.08610e-02,0.4805
-1.08608e-02,0.480453
-1.08606e-02,0.480203
-1.08605e-02,0.480297
-1.08603e-02,0.480188
-1.08602e-02,0.480156
-1.08600e-02,0.480703
-1.08598e-02,0.481031
-1.08597e-02,0.481109
-1.08595e-02,0.481516
-1.08594e-02,0.481313
-1.08592e-02,0.481203
-1.08590e-02,0.481344
-1.08589e-02,0.480969
-1.08587e-02,0.480828
-1.08586e-02,0.480844
-1.08584e-02,0.480625
-1.08582e-02,0.480516
-1.08581e-02,0.480453
-1.08579e-02,0.48025
-1.08578e-02,0.480375
-1.08576e-02,0.479969
-1.08574e-02,0.480047
-1.08573e-02,0.479859
-1.08571e-02,0.479766
-1.08570e-02,0.479578
-1.08568e-02,0.480063
-1.08566e-02,0.479563
-1.08565e-02,0.479438
-1.08563e-02,0.479844
-1.08562e-02,0.479844
-1.08560e-02,0.479844
-1.08558e-02,0.480078
-1.08557e-02,0.480281
-1.08555e-02,0.480438
-1.08554e-02,0.480734
-1.08552e-02,0.480625
-1.08550e-02,0.480953
-1.08549e-02,0.481469
-1.08547e-02,0.481609
-1.08546e-02,0.4815
-1.08544e-02,0.481734
-1.08542e-02,0.481859
-1.08541e-02,0.481344
-1.08539e-02,0.481
-1.08538e-02,0.480797
-1.08536e-02,0.480516
-1.08534e-02,0.480344
-1.08533e-02,0.479938
-1.08531e-02,0.480359
-1.08530e-02,0.480078
-1.08528e-02,0.480031
-1.08526e-02,0.480516
-1.08525e-02,0.480734
-1.08523e-02,0.480641
-1.08522e-02,0.480531
-1.08520e-02,0.480438
-1.08518e-02,0.480359
-1.08517e-02,0.480531
-1.08515e-02,0.480109
-1.08514e-02,0.480109
-1.08512e-02,0.480328
-1.08510e-02,0.480313
-1.08509e-02,0.480438
-1.08507e-02,0.480266
-1.08506e-02,0.481016
-1.08504e-02,0.481109
-1.08502e-02,0.481109
-1.08501e-02,0.480828
-1.08499e-02,0.480719
-1.08498e-02,0.480625
-1.08496e-02,0.480594
-1.08494e-02,0.480297
-1.08493e-02,0.480125
-1.08491e-02,0.480188
-1.08490e-02,0.480906
-1.08488e-02,0.480828
-1.08486e-02,0.481641
-1.08485e-02,0.481188
-1.08483e-02,0.480953
-1.08482e-02,0.480563
-1.08480e-02,0.480156
-1.08478e-02,0.479906
-1.08477e-02,0.479813
-1.08475e-02,0.480219
-1.08474e-02,0.480375
-1.08472e-02,0.480328
-1.08470e-02,0.480375
-1.08469e-02,0.480547
-1.08467e-02,0.480734
-1.08466e-02,0.480609
-1.08464e-02,0.480938
-1.08462e-02,0.480625
-1.08461e-02,0.480484
-1.08459e-02,0.480422
-1.08458e-02,0.480188
-1.08456e-02,0.479922
-1.08454e-02,0.479688
-1.08453e-02,0.480047
-1.08451e-02,0.480078
-1.08450e-02,0.480688
-1.08448e-02,0.480969
-1.08446e-02,0.480844
-1.08445e-02,0.480922
-1.08443e-02,0.480719
-1.08442e-02,0.480438
-1.08440e-02,0.480047
-1.08438e-02,0.480156
-1.08437e-02,0.480047
-1.08435e-02,0.480469
-1.08434e-02,0.480609
-1.08432e-02,0.481047
-1.08430e-02,0.481047
-1.08429e-02,0.481109
-1.08427e-02,0.481094
-1.08426e-02,0.480922
-1.08424e-02,0.480625
-1.08422e-02,0.480188
-1.08421e-02,0.479969
-1.08419e-02,0.47975
-1.08418e-02,0.479969
-1.08416e-02,0.479813
-1.08414e-02,0.479922
-1.08413e-02,0.47975
-1.08411e-02,0.480422
-1.08410e-02,0.480719
-1.08408e-02,0.480813
-1.08406e-02,0.480688
-1.08405e-02,0.480656
-1.08403e-02,0.480281
-1.08402e-02,0.479984
-1.08400e-02,0.480047
-1.08398e-02,0.480359
-1.08397e-02,0.480156
-1.08395e-02,0.480047
-1.08394e-02,0.480547
-1.08392e-02,0.480422
-1.08390e-02,0.480281
-1.08389e-02,0.480688
-1.08387e-02,0.480797
-1.08386e-02,0.480969
-1.08384e-02,0.480781
-1.08382e-02,0.480984
-1.08381e-02,0.481188
-1.08379e-02,0.48075
-1.08378e-02,0.480891
-1.08376e-02,0.480859
-1.08374e-02,0.480531
-1.08373e-02,0.480563
-1.08371e-02,0.480859
-1.08370e-02,0.480656
-1.08368e-02,0.480391
-1.08366e-02,0.480625
-1.08365e-02,0.480063
-1.08363e-02,0.480781
-1.08362e-02,0.480688
-1.08360e-02,0.480953
-1.08358e-02,0.481484
-1.08357e-02,0.481297
-1.08355e-02,0.481281
-1.08354e-02,0.481219
-1.08352e-02,0.481234
-1.08350e-02,0.480891
-1.08349e-02,0.480531
-1.08347e-02,0.480313
-1.08346e-02,0.480422
-1.08344e-02,0.480547
-1.08342e-02,0.480766
-1.08341e-02,0.481156
-1.08339e-02,0.481281
-1.08338e-02,0.481438
-1.08336e-02,0.481344
-1.08334e-02,0.481266
-1.08333e-02,0.481281
-1.08331e-02,0.480719
-1.08330e-02,0.4805
-1.08328e-02,0.480141
-1.08326e-02,0.4795
-1.08325e-02,0.479313
-1.08323e-02,0.479594
-1.08322e-02,0.479344
-1.08320e-02,0.479891
-1.08318e-02,0.480219
-1.08317e-02,0.480688
-1.08315e-02,0.480844
-1.08314e-02,0.481078
-1.08312e-02,0.481
-1.08310e-02,0.480938
-1.08309e-02,0.481
-1.08307e-02,0.480359
-1.08306e-02,0.480672
-1.08304e-02,0.480922
-1.08302e-02,0.481
-1.08301e-02,0.481484
-1.08299e-02,0.481766
-1.08298e-02,0.481766
-1.08296e-02,0.482063
-1.08294e-02,0.48125
-1.08293e-02,0.481234
-1.08291e-02,0.480297
-1.08290e-02,0.480094
-1.08288e-02,0.479969
-1.08286e-02,0.479266
-1.08285e-02,0.479641
-1.08283e-02,0.479703
-1.08282e-02,0.480047
-1.08280e-02,0.480641
-1.08278e-02,0.480875
-1.08277e-02,0.481047
-1.08275e-02,0.481203
-1.08274e-02,0.481188
-1.08272e-02,0.480953
-1.08270e-02,0.480281
-1.08269e-02,0.479875
-1.08267e-02,0.479719
-1.08266e-02,0.479484
-1.08264e-02,0.479969
-1.08262e-02,0.479797
-1.08261e-02,0.480766
-1.08259e-02,0.481359
-1.08258e-02,0.481328
-1.08256e-02,0.481813
-1.08254e-02,0.481672
-1.08253e-02,0.481734
-1.08251e-02,0.481313
-1.08250e-02,0.481109
-1.08248e-02,0.480313
-1.08246e-02,0.479781
-1.08245e-02,0.479547
-1.08243e-02,0.479781
-1.08242e-02,0.479563
-1.08240e-02,0.480063
-1.08238e-02,0.480813
-1.08237e-02,0.480922
-1.08235e-02,0.48125
-1.08234e-02,0.481234
-1.08232e-02,0.481078
-1.08230e-02,0.481078
-1.08229e-02,0.480703
-1.08227e-02,0.480328
-1.08226e-02,0.480016
-1.08224e-02,0.479953
-1.08222e-02,0.480047
-1.08221e-02,0.479906
-1.08219e-02,0.47975
-1.08218e-02,0.479891
-1.08216e-02,0.480172
-1.08214e-02,0.480688
-1.08213e-02,0.480953
-1.08211e-02,0.481359
-1.08210e-02,0.481375
-1.08208e-02,0.481156
-1.08206e-02,0.480828
-1.08205e-02,0.480766
-1.08203e-02,0.480141
-1.08202e-02,0.479781
-1.08200e-02,0.479422
-1.08198e-02,0.479703
-1.08197e-02,0.479844
-1.08195e-02,0.479516
-1.08194e-02,0.479906
-1.08192e-02,0.480375
-1.08190e-02,0.480484
-1.08189e-02,0.480938
-1.08187e-02,0.481141
-1.08186e-02,0.481344
-1.08184e-02,0.481297
-1.08182e-02,0.481297
-1.08181e-02,0.481234
-1.08179e-02,0.480563
-1.08178e-02,0.480469
-1.08176e-02,0.480047
-1.08174e-02,0.480297
-1.08173e-02,0.480031
-1.08171e-02,0.480719
-1.08170e-02,0.480438
-1.08168e-02,0.480719
-1.08166e-02,0.48075
-1.08165e-02,0.480828
-1.08163e-02,0.481109
-1.08162e-02,0.481234
-1.08160e-02,0.481375
-1.08158e-02,0.481328
-1.08157e-02,0.481359
-1.08155e-02,0.481391
-1.08154e-02,0.481047
-1.08152e-02,0.481406
-1.08150e-02,0.481672
-1.08149e-02,0.481453
-1.08147e-02,0.480859
-1.08146e-02,0.480781
-1.08144e-02,0.480563
-1.08142e-02,0.48
-1.08141e-02,0.480344
-1.08139e-02,0.480094
-1.08138e-02,0.4805
-1.08136e-02,0.480828
-1.08134e-02,0.48075
-1.08133e-02,0.480984
-1.08131e-02,0.481031
-1.08130e-02,0.480984
-1.08128e-02,0.480563
-1.08126e-02,0.480766
-1.08125e-02,0.480703
-1.08123e-02,0.480797
-1.08122e-02,0.480828
-1.08120e-02,0.481313
-1.08118e-02,0.481266
-1.08117e-02,0.481375
-1.08115e-02,0.481672
-1.08114e-02,0.481578
-1.08112e-02,0.481781
-1.08110e-02,0.481859
-1.08109e-02,0.482016
-1.08107e-02,0.481922
-1.08106e-02,0.481547
-1.08104e-02,0.481297
-1.08102e-02,0.480906
-1.08101e-02,0.480906
-1.08099e-02,0.480547
-1.08098e-02,0.480047
-1.08096e-02,0.480672
-1.08094e-02,0.481016
-1.08093e-02,0.480547
-1.08091e-02,0.480266
-1.08090e-02,0.480672
-1.08088e-02,0.480484
-1.08086e-02,0.480438
-1.08085e-02,0.480297
-1.08083e-02,0.480578
-1.08082e-02,0.480922
-1.08080e-02,0.481016
-1.08078e-02,0.481031
-1.08077e-02,0.481047
-1.08075e-02,0.481016
-1.08074e-02,0.481078
-1.08072e-02,0.480703
-1.08070e-02,0.480938
-1.08069e-02,0.480391
-1.08067e-02,0.481047
-1.08066e-02,0.481172
-1.08064e-02,0.481344
-1.08062e-02,0.481125
-1.08061e-02,0.481234
-1.08059e-02,0.480953
-1.08058e-02,0.480938
-1.08056e-02,0.480891
-1.08054e-02,0.480844
-1.08053e-02,0.480844
-1.08051e-02,0.481125
-1.08050e-02,0.480547
-1.08048e-02,0.48075
-1.08046e-02,0.480375
-1.08045e-02,0.480781
-1.08043e-02,0.480656
-1.08042e-02,0.480547
-1.08040e-02,0.480672
-1.08038e-02,0.480875
-1.08037e-02,0.481219
-1.08035e-02,0.481109
-1.08034e-02,0.481172
-1.08032e-02,0.481219
-1.08030e-02,0.481156
-1.08029e-02,0.481563
-1.08027e-02,0.481422
-1.08026e-02,0.4815
-1.08024e-02,0.481688
-1.08022e-02,0.481344
-1.08021e-02,0.481375
-1.08019e-02,0.480906
-1.08018e-02,0.480688
-1.08016e-02,0.480703
-1.08014e-02,0.480531
-1.08013e-02,0.480547
-1.08011e-02,0.480828
-1.08010e-02,0.481156
-1.08008e-02,0.481125
-1.08006e-02,0.481266
-1.08005e-02,0.481297
-1.08003e-02,0.481203
-1.08002e-02,0.481266
-1.08000e-02,0.481156
-1.07998e-02,0.481
-1.07997e-02,0.480688
-1.07995e-02,0.480672
-1.07994e-02,0.480703
-1.07992e-02,0.480703
-1.07990e-02,0.480594
-1.07989e-02,0.480828
-1.07987e-02,0.481109
-1.07986e-02,0.481047
-1.07984e-02,0.480797
-1.07982e-02,0.480672
-1.07981e-02,0.480516
-1.07979e-02,0.480609
-1.07978e-02,0.480375
-1.07976e-02,0.480563
-1.07974e-02,0.480531
-1.07973e-02,0.480813
-1.07971e-02,0.480781
-1.07970e-02,0.480828
-1.07968e-02,0.48125
-1.07966e-02,0.48075
-1.07965e-02,0.481031
-1.07963e-02,0.481078
-1.07962e-02,0.481313
-1.07960e-02,0.481672
-1.07958e-02,0.482328
-1.07957e-02,0.482531
-1.07955e-02,0.482625
-1.07954e-02,0.482734
-1.07952e-02,0.482844
-1.07950e-02,0.482781
-1.07949e-02,0.481938
-1.07947e-02,0.481922
-1.07946e-02,0.4815
-1.07944e-02,0.481344
-1.07942e-02,0.481422
-1.07941e-02,0.481281
-1.07939e-02,0.481078
-1.07938e-02,0.481422
-1.07936e-02,0.481938
-1.07934e-02,0.482188
-1.07933e-02,0.482125
-1.07931e-02,0.482
-1.07930e-02,0.481906
-1.07928e-02,0.481672
-1.07926e-02,0.481391
-1.07925e-02,0.480859
-1.07923e-02,0.480594
-1.07922e-02,0.480375
-1.07920e-02,0.480563
-1.07918e-02,0.480875
-1.07917e-02,0.481375
-1.07915e-02,0.481594
-1.07914e-02,0.482156
-1.07912e-02,0.482438
-1.07910e-02,0.482219
-1.07909e-02,0.482375
-1.07907e-02,0.482297
-1.07906e-02,0.482609
-1.07904e-02,0.482797
-1.07902e-02,0.482359
-1.07901e-02,0.482078
-1.07899e-02,0.481938
-1.07898e-02,0.482266
-1.07896e-02,0.481766
-1.07894e-02,0.481547
-1.07893e-02,0.481563
-1.07891e-02,0.481266
-1.07890e-02,0.481016
-1.07888e-02,0.481063
-1.07886e-02,0.481109
-1.07885e-02,0.481016
-1.07883e-02,0.481
-1.07882e-02,0.480953
-1.07880e-02,0.480984
-1.07878e-02,0.481281
-1.07877e-02,0.481594
-1.07875e-02,0.481625
-1.07874e-02,0.482016
-1.07872e-02,0.482297
-1.07870e-02,0.482281
-1.07869e-02,0.481969
-1.07867e-02,0.482063
-1.07866e-02,0.481656
-1.07864e-02,0.481938
-1.07862e-02,0.482078
-1.07861e-02,0.481938
-1.07859e-02,0.481938
-1.07858e-02,0.482109
-1.07856e-02,0.482313
-1.07854e-02,0.482297
-1.07853e-02,0.482234
-1.07851e-02,0.482156
-1.07850e-02,0.482547
-1.07848e-02,0.482109
-1.07846e-02,0.48225
-1.07845e-02,0.481859
-1.07843e-02,0.48175
-1.07842e-02,0.481531
-1.07840e-02,0.481078
-1.07838e-02,0.480953
-1.07837e-02,0.481
-1.07835e-02,0.481078
-1.07834e-02,0.481141
-1.07832e-02,0.481641
-1.07830e-02,0.481734
-1.07829e-02,0.482172
-1.07827e-02,0.482125
-1.07826e-02,0.482031
-1.07824e-02,0.482016
-1.07822e-02,0.482016
-1.07821e-02,0.481906
-1.07819e-02,0.481516
-1.07818e-02,0.481297
-1.07816e-02,0.48175
-1.07814e-02,0.481297
-1.07813e-02,0.481578
-1.07811e-02,0.481891
-1.07810e-02,0.481391
-1.07808e-02,0.481484
-1.07806e-02,0.481469
-1.07805e-02,0.481266
-1.07803e-02,0.481266
-1.07802e-02,0.481359
-1.07800e-02,0.481375
-1.07798e-02,0.48175
-1.07797e-02,0.48175
-1.07795e-02,0.481516
-1.07794e-02,0.481453
-1.07792e-02,0.481859
-1.07790e-02,0.481172
-1.07789e-02,0.481484
-1.07787e-02,0.481125
-1.07786e-02,0.481688
-1.07784e-02,0.481891
-1.07782e-02,0.481922
-1.07781e-02,0.482375
-1.07779e-02,0.482672
-1.07778e-02,0.482563
-1.07776e-02,0.482734
